,UMPA1,UMAP2,timepoint
2220059,-0.87446886,10.288493,tp0
2220065,3.7296698,9.715591,tp0
2220194,1.6478275,10.683405,tp0
2220204,-1.265251,10.856909,tp0
2220353,11.307117,4.741674,tp0
2220404,-1.9805466,10.597087,tp0
2220430,7.898549,8.777611,tp0
2220454,2.2986438,7.3876443,tp0
2220455,0.2062582,10.652472,tp0
2220523,1.331489,7.582154,tp0
2220574,-0.71454406,7.917053,tp0
2220587,1.0088775,9.623942,tp0
2220647,-1.8593692,9.339057,tp0
2220827,-2.8819883,9.859278,tp0
2220842,0.09310632,8.504432,tp0
2220870,1.9428871,7.9884996,tp0
2220903,-2.385557,11.004158,tp0
2220925,-0.20876451,10.171745,tp0
2220957,3.3188205,8.149457,tp0
2220973,-0.94695735,9.670169,tp0
2221006,-2.7133036,10.537641,tp0
2221009,-1.7056899,7.88932,tp0
2221016,8.1061735,8.236762,tp0
2221021,-1.937134,7.3472114,tp0
2221057,-2.14044,9.946905,tp0
2221094,0.16818635,4.140032,tp0
2221168,-2.9175904,9.612949,tp0
2221175,-0.72865534,11.048819,tp0
2221226,8.644673,8.126304,tp0
2221408,0.273801,10.058085,tp0
2221518,-0.29193506,10.02609,tp0
2221535,0.5209018,5.9805374,tp0
2221554,1.0526029,8.844666,tp0
2221656,-1.8552758,11.540617,tp0
2221742,-2.767775,10.320428,tp0
2221749,-0.83177775,11.745698,tp0
2221760,-1.3820972,10.987187,tp0
2221772,7.967689,9.0572405,tp0
2221789,-0.15919071,11.192174,tp0
2221894,-0.9238089,11.740652,tp0
2221944,-2.0846038,10.424861,tp0
2221979,1.9994831,11.295483,tp0
2221992,0.87299,9.554251,tp0
2221997,4.198057,10.439043,tp0
2222068,1.3615613,9.075207,tp0
2222086,-2.20866,7.9676046,tp0
2222126,8.1795025,8.366232,tp0
2222132,10.113736,6.379955,tp0
2222182,-0.64938194,10.771449,tp0
2222213,-2.0374491,8.94431,tp0
2222231,8.40441,9.210473,tp0
2222491,9.116538,7.09761,tp0
2222524,-1.482885,10.721276,tp0
2222679,-2.5713403,8.498428,tp0
2222742,8.386674,7.1288347,tp0
2222743,10.384775,8.303495,tp0
2222863,10.924613,4.883275,tp0
2222908,0.6899537,9.7801895,tp0
2222910,1.6944832,8.909198,tp0
2222957,1.3271159,7.44656,tp0
2223052,-0.54981786,10.900121,tp0
2223138,-1.3576041,10.585444,tp0
2223155,3.547115,9.070242,tp0
2223195,-2.3330996,8.776703,tp0
2223238,6.716816,8.108599,tp0
2223266,-0.74719894,11.481503,tp0
2223338,-0.34591833,10.5743,tp0
2223447,1.3189311,11.863162,tp0
2223491,10.255387,4.7104907,tp0
2223510,8.593245,8.696623,tp0
2223627,1.5652875,8.356251,tp0
2223680,0.10932418,12.105498,tp0
2223702,-2.020426,11.448645,tp0
2223750,1.1960968,9.953583,tp0
2223838,-0.7476494,11.932435,tp0
2223936,0.20671573,10.0979805,tp0
2223965,-1.3627648,11.461818,tp0
2224075,8.098355,7.7312365,tp0
2224097,11.233224,4.563468,tp0
2224151,10.090721,9.597113,tp0
2224156,-2.0363352,7.6002183,tp0
2224196,10.891079,6.0967813,tp0
2224250,-1.9076202,10.342396,tp0
2224263,5.9126425,7.58554,tp0
2224274,-0.35174498,12.066933,tp0
2224322,2.926435,10.79842,tp0
2224439,-1.2305312,10.432475,tp0
2224511,8.111136,6.913119,tp0
2224537,1.2205745,7.733759,tp0
2224731,-1.3989406,9.907302,tp0
2224811,-0.2920984,7.907507,tp0
2224856,-2.8123477,9.524524,tp0
2224871,0.10462086,9.210001,tp0
2224874,-1.7885671,9.54992,tp0
2224899,-1.4689173,11.457124,tp0
2224901,9.953619,5.5992804,tp0
2225132,9.751009,8.731848,tp0
2225144,-1.724061,7.9677024,tp0
2225151,8.021494,7.3008437,tp0
2225185,3.8680675,9.825168,tp0
2225234,0.41556224,10.667636,tp0
2225241,1.9859504,7.345917,tp0
2225426,10.391651,5.092636,tp0
2225508,0.7932171,11.556186,tp0
2225567,-2.105021,9.408499,tp0
2225628,8.992929,9.447553,tp0
2225852,-2.4899874,10.171925,tp0
2225931,-0.7398226,8.387167,tp0
2225946,-1.4986112,11.578434,tp0
2225977,-1.4421297,11.505792,tp0
2226027,-2.8810165,9.842293,tp0
2226069,-1.8887991,7.1421027,tp0
2226146,9.852464,6.585446,tp0
2226183,-2.8137271,9.374762,tp0
2226273,1.6003069,7.060889,tp0
2226312,-2.2634425,8.037485,tp0
2226333,-1.9648904,7.6304774,tp0
2226418,-2.1531904,10.451029,tp0
2226480,9.825715,6.237741,tp0
2226484,10.768609,6.974328,tp0
2226508,-2.3606148,11.236137,tp0
2226525,-2.581031,8.634525,tp0
2226621,-1.6980081,10.823638,tp0
2226728,7.5065875,9.16363,tp0
2226805,-2.5384002,8.780952,tp0
2226859,-0.914922,9.590622,tp0
2226913,9.501424,6.78936,tp0
2227009,-0.26626468,12.26997,tp0
2227011,-1.9934778,9.278054,tp0
2227080,-0.8707542,9.199558,tp0
2227096,-0.6176258,9.481779,tp0
2227117,1.2385294,4.696332,tp0
2227401,-1.9317489,11.810221,tp0
2227420,-1.1188489,9.442183,tp0
2227438,-1.1710545,11.090589,tp0
2227440,-0.20184064,6.8625565,tp0
2227549,-0.77618474,12.223127,tp0
2227693,1.1384763,11.088682,tp0
2227743,-1.9520257,7.5476227,tp0
2227774,9.3316145,8.738336,tp0
2227775,5.804336,7.57621,tp0
2227891,6.406134,8.13095,tp0
2227912,-1.0253036,7.751798,tp0
2228003,-1.5260853,8.117898,tp0
2228023,0.104828395,3.3881245,tp0
2228163,-0.4740915,9.004572,tp0
2228193,4.486356,10.283274,tp0
2228341,-1.2636694,10.868674,tp0
2228350,-0.49237403,11.721529,tp0
2228393,-2.4982557,9.9008255,tp0
2228413,-0.89888716,8.946429,tp0
2228447,-0.50079185,9.331214,tp0
2228458,-0.10193572,9.693641,tp0
2228478,-2.6737862,9.392705,tp0
2228538,7.386972,8.247531,tp0
2228652,-0.95189,12.308095,tp0
2228666,1.2071666,9.772724,tp0
2228702,9.25964,7.7144346,tp0
2228741,0.4350636,11.003045,tp0
2228742,-1.623696,7.7873583,tp0
2228749,-1.9319477,7.424478,tp0
2228772,10.6544695,8.629766,tp0
2228791,-1.2069981,9.625213,tp0
2228952,-1.2875172,10.421628,tp0
2229152,0.46008936,8.741837,tp0
2229157,-0.45528203,10.646724,tp0
2229164,1.137629,7.4473233,tp0
2229212,6.650904,8.939605,tp0
2229258,3.084035,8.737189,tp0
2229279,0.5440749,10.524583,tp0
2229355,7.020559,8.111269,tp0
2229431,-0.8266107,7.8081656,tp0
2229509,7.470204,8.133937,tp0
2229585,11.801817,5.553665,tp0
2229587,0.42729336,10.050242,tp0
2229676,0.42225203,11.445182,tp0
2229767,-0.39047778,10.273777,tp0
2229805,0.03787003,8.941565,tp0
2229814,-1.137529,7.6437435,tp0
2230042,8.697298,7.1537685,tp0
2230044,-0.109982476,9.734339,tp0
2230179,0.34588632,11.580879,tp0
2230188,3.226156,8.965968,tp0
2230331,7.6615453,6.7753544,tp0
2230350,0.3485224,7.3783,tp0
2230414,-0.6296263,8.407681,tp0
2230422,-2.6190965,8.9285555,tp0
2230524,0.89276487,8.016165,tp0
2230528,0.97272265,10.949278,tp0
2230604,-1.3069308,8.0491705,tp0
2230721,-2.422254,10.993944,tp0
2230737,-1.161099,11.132382,tp0
2230758,-1.6141284,11.37911,tp0
2230782,7.9068537,7.700308,tp0
2230823,9.102656,9.032518,tp0
2230830,7.945503,8.455708,tp0
2230845,2.434768,7.721808,tp0
2231046,-2.1904144,7.9013405,tp0
2231112,9.619529,6.9668584,tp0
2231256,9.209238,7.0939417,tp0
2231562,0.26572672,7.5769563,tp0
2231635,-1.3285317,10.192572,tp0
2231658,4.1906104,7.9910054,tp0
2231700,7.803771,9.150423,tp0
2231704,-0.454175,7.3431244,tp0
2231740,-2.5112946,8.774307,tp0
2231771,1.1693255,10.738725,tp0
2231780,-2.065511,8.546154,tp0
2231817,-0.23277937,10.705699,tp0
2231875,5.1936173,8.278629,tp0
2232065,1.6479434,9.10385,tp0
2232136,-2.3176455,11.317479,tp0
2232280,-1.1540185,8.78912,tp0
2232370,9.936288,6.2604585,tp0
2232372,1.3817368,10.349512,tp0
2232375,9.200854,8.661339,tp0
2232440,-1.5167377,11.626784,tp0
2232566,9.133819,8.308325,tp0
2232593,3.2414958,9.740395,tp0
2232611,-0.45491618,12.1272335,tp0
2232666,-1.1839279,11.376875,tp0
2232842,-0.3331324,8.306361,tp0
2232896,0.14553702,8.027379,tp0
2232937,-0.98913026,7.56326,tp0
2232995,10.729473,4.7239285,tp0
2233086,10.831956,5.763956,tp0
2233215,-1.6698104,10.711582,tp0
2233320,-1.3789997,8.99625,tp0
2233345,-1.1510913,8.127281,tp0
2233351,-1.4138345,8.027666,tp0
2233405,8.670767,8.226141,tp0
2233408,-2.031169,10.238415,tp0
2233427,-0.54923785,9.406829,tp0
2233448,0.48803535,8.033605,tp0
2233565,0.7725017,10.474402,tp0
2233612,-2.1911972,9.4568815,tp0
2233662,7.5977807,7.849163,tp0
2233665,-1.7164091,8.436262,tp0
2233760,0.8785737,7.0461483,tp0
2233776,-1.4937117,10.597734,tp0
2233899,-1.0319748,9.700937,tp0
2233948,1.1759038,11.539167,tp0
2233997,-0.06995917,9.976972,tp0
2234038,-1.9197551,8.695307,tp0
2234047,5.4701147,8.396865,tp0
2234142,-2.4884336,8.706356,tp0
2234145,0.5610623,8.792764,tp0
2234240,0.40357998,11.54285,tp0
2234251,-1.5168762,10.411598,tp0
2234278,-1.6092447,10.762672,tp0
2234280,7.7339363,8.259687,tp0
2234442,1.8553627,10.028183,tp0
2234509,8.186308,9.227002,tp0
2234567,10.3339815,5.2239623,tp0
2234573,9.81387,7.4420037,tp0
2234605,10.367861,8.252464,tp0
2234660,-1.179532,8.010676,tp0
2234662,-2.7360573,9.970461,tp0
2234757,7.2150426,9.101859,tp0
2234825,-2.1378152,10.127825,tp0
2235005,-2.4288971,8.50219,tp0
2235083,0.09929994,9.74501,tp0
2235086,1.0049872,8.393999,tp0
2235187,-1.8842094,8.570255,tp0
2235224,-0.95961887,10.038434,tp0
2235263,-0.08452041,10.981258,tp0
2235268,1.1070057,8.780678,tp0
2235313,9.720755,8.175565,tp0
2235336,0.7664887,11.605127,tp0
2235372,10.744291,4.491827,tp0
2235422,7.4373865,9.094139,tp0
2235431,-0.0013110612,9.955015,tp0
2235486,7.7564025,8.959792,tp0
2235496,1.137866,10.732321,tp0
2235531,-0.54108363,11.895534,tp0
2235532,-2.3857143,7.797672,tp0
2235594,5.2943606,9.294551,tp0
2235756,0.4096902,8.263077,tp0
2235762,10.828569,4.6809664,tp0
2235931,-1.7442164,8.4966,tp0
2235941,-0.9395485,11.174975,tp0
2235958,-1.5330901,11.69451,tp0
2236007,5.695633,8.629586,tp0
2236028,3.7940192,9.151461,tp0
2236047,0.12498044,12.330144,tp0
2236048,-0.17188871,11.007312,tp0
2236098,-2.7249784,10.203986,tp0
2236202,4.0612144,10.517299,tp0
2236226,-2.5371397,10.2944975,tp0
2236267,-0.9988918,11.84743,tp0
2236339,-1.3734864,11.855401,tp0
2236422,-0.32025513,7.6086493,tp0
2236452,3.2829144,10.281279,tp0
2236499,5.349224,8.346022,tp0
2236589,-1.3431547,9.127782,tp0
2236704,12.137819,6.671339,tp0
2236746,6.983036,8.55348,tp0
2236812,0.27686456,4.192063,tp0
2236915,3.2503984,10.186466,tp0
2236923,8.705923,6.9769773,tp0
2236980,4.2605486,7.8213773,tp0
2237000,-1.0897664,8.984486,tp0
2237147,-2.5209389,8.393133,tp0
2237158,-1.8062022,7.1400814,tp0
2237226,6.167933,7.9886785,tp0
2237250,4.597172,9.301884,tp0
2237287,-0.77281547,10.233529,tp0
2237317,9.483699,8.615277,tp0
2237495,9.569912,8.437852,tp0
2237499,9.843277,9.147973,tp0
2237502,-2.0603037,10.350181,tp0
2237565,3.5055382,9.089502,tp0
2237615,-1.4631064,9.943245,tp0
2237664,0.80121195,8.4131975,tp0
2237732,-1.4893106,8.668033,tp0
2237780,-0.3601528,11.830711,tp0
2237913,1.4385729,9.9777155,tp0
2237982,-1.0436431,9.734222,tp0
2238086,-1.5086957,10.814631,tp0
2238095,-2.7294605,9.147028,tp0
2238161,-1.9146988,9.227011,tp0
2238163,0.058637515,10.618434,tp0
2238177,0.47404745,7.8585854,tp0
2238423,12.083004,6.7873735,tp0
2238459,-0.1655481,9.276471,tp0
2238531,3.8889515,7.256767,tp0
2238771,0.08104512,8.274165,tp0
2238807,0.17782299,11.983474,tp0
2239028,-0.5801631,8.499408,tp0
2239121,1.7594441,8.344541,tp0
2239184,-2.1628976,9.794472,tp0
2239198,-1.783038,7.709324,tp0
2239215,-0.1955458,8.791439,tp0
2239287,6.938821,8.859772,tp0
2239302,2.0378006,9.829472,tp0
2239341,-1.3199161,11.443107,tp0
2239347,9.475028,7.6953864,tp0
2239536,-2.2705915,9.59169,tp0
2239557,9.04909,8.489799,tp0
2239564,-2.7103615,8.5717125,tp0
2239619,-2.1024592,11.274888,tp0
2239650,0.607213,11.51029,tp0
2239814,9.30672,6.4030304,tp0
2239821,6.4858713,6.9389367,tp0
2239828,1.3400298,9.9088745,tp0
2239859,1.9608723,7.133601,tp0
2239899,0.44739014,8.528163,tp0
2239911,-0.68786496,10.488406,tp0
2240118,0.7842801,10.151346,tp0
2240174,-1.4674697,11.473409,tp0
2240190,7.2255692,7.736974,tp0
2240269,0.19282281,11.131261,tp0
2240291,-2.373152,8.180219,tp0
2240304,-1.4474045,9.600315,tp0
2240333,-1.9270358,10.311059,tp0
2240503,-1.5930045,10.729141,tp0
2240563,9.021895,8.62268,tp0
2240618,0.6585369,11.182603,tp0
2240670,-2.241434,10.993135,tp0
2240680,10.572171,5.222866,tp0
2240704,-2.2011116,7.746816,tp0
2240706,-2.160045,9.068184,tp0
2240795,3.496041,10.473077,tp0
2240832,5.7630477,7.8216558,tp0
2240938,9.082421,7.248412,tp0
2240988,-0.79889584,8.324323,tp0
2241007,-0.9304011,9.663511,tp0
2241156,-0.5955481,10.9794,tp0
2241216,-1.5040414,8.193658,tp0
2241270,0.64103556,7.661212,tp0
2241313,8.633247,9.365442,tp0
2241414,8.232829,8.753897,tp0
2241427,4.9556923,9.820576,tp0
2241429,1.70913,7.8494296,tp0
2241480,-2.0836132,11.230976,tp0
2241543,10.715961,6.783189,tp0
2241613,-1.7152107,9.619963,tp0
2241637,0.32080275,10.995353,tp0
2241685,1.4587556,4.21961,tp0
2241884,-0.6054451,9.869492,tp0
2241954,-0.31434533,10.185735,tp0
2241959,7.7742968,8.024724,tp0
2241999,8.758957,8.929449,tp0
2242001,1.5122378,7.829308,tp0
2242040,0.6859869,7.9191175,tp0
2242194,7.6596627,8.532196,tp0
2242204,9.359464,5.458022,tp0
2242233,-2.5994756,8.584678,tp0
2242257,5.285024,9.754946,tp0
2242258,8.287652,7.7901697,tp0
2242285,1.3343505,10.10379,tp0
2242317,-2.0067444,7.735663,tp0
2242322,-2.253147,9.132987,tp0
2242335,6.0219784,8.151804,tp0
2242371,1.1870267,9.895572,tp0
2242441,0.59962565,4.289749,tp0
2242627,9.414315,8.021698,tp0
2242743,2.5327992,7.115544,tp0
2242859,9.675056,7.02227,tp0
2242909,-2.3543315,9.946163,tp0
2242937,-2.1388118,7.307901,tp0
2243003,10.737839,7.330688,tp0
2243237,9.897046,7.2539096,tp0
2243258,-2.1406822,8.165695,tp0
2243288,-0.58108205,8.028355,tp0
2243290,6.5225606,7.9318304,tp0
2243312,9.517873,8.582292,tp0
2243321,2.1194885,8.032606,tp0
2243326,1.5791515,11.113491,tp0
2243388,-2.8758988,9.196981,tp0
2243454,7.135225,8.961527,tp0
2243459,5.933664,6.5588193,tp0
2243572,-1.0713623,11.093929,tp0
2243590,-0.5820005,11.741867,tp0
2243659,10.860566,3.9670653,tp0
2243671,-1.2971563,10.480845,tp0
2243680,-1.3028116,11.441951,tp0
2243706,-1.888727,7.809249,tp0
2243731,-0.7242341,7.7550235,tp0
2243795,-1.0220895,10.465215,tp0
2243842,1.219414,9.798319,tp0
2243865,-1.7660599,8.47023,tp0
2243904,0.018567422,10.137253,tp0
2243913,8.093055,7.8661914,tp0
2243947,0.037130497,10.152491,tp0
2243949,9.862656,5.6434298,tp0
2243989,10.485172,5.4593544,tp0
2244028,-2.6405432,8.515028,tp0
2244063,-2.253404,10.609171,tp0
2244072,11.792826,6.1344395,tp0
2244078,0.91547596,11.2991295,tp0
2244117,-1.0634098,11.311548,tp0
2244128,4.634108,7.8080297,tp0
2244133,1.0409521,9.697284,tp0
2244201,-0.15760905,9.672976,tp0
2244256,-0.6274302,8.638945,tp0
2244324,9.746919,7.8622556,tp0
2244511,-1.3496736,7.9282074,tp0
2244566,-2.3902867,8.816549,tp0
2244594,-2.2760203,10.547343,tp0
2244646,-2.8779886,9.021839,tp0
2244708,7.5560203,8.479264,tp0
2244724,7.1563826,9.023993,tp0
2244728,-2.295559,10.811411,tp0
2244788,-0.38145217,11.647706,tp0
2244923,-2.0482254,11.503197,tp0
2244979,1.030939,5.1151676,tp0
2245012,-1.8606796,9.822998,tp0
2245040,5.69241,8.513016,tp0
2245048,-1.1951928,11.219537,tp0
2245070,10.798688,5.892224,tp0
2245080,1.0872885,7.813658,tp0
2245212,8.709879,8.879844,tp0
2245399,-0.83118546,8.63374,tp0
2245409,-1.8096186,11.740023,tp0
2245410,2.2119577,10.149705,tp0
2245465,9.044336,5.6514935,tp0
2245500,8.372201,7.8151927,tp0
2245501,-1.8110356,11.946471,tp0
2245506,-2.0593524,9.8696165,tp0
2245523,0.0907628,3.4615188,tp0
2245542,-0.93537456,8.729018,tp0
2245682,-1.2293204,6.7381964,tp0
2245743,-0.8311871,8.825147,tp0
2245816,8.234021,7.598933,tp0
2245878,3.0134804,10.256373,tp0
2245923,-0.9151815,7.1400604,tp0
2245949,1.8104398,10.672976,tp0
2246122,-0.77405167,9.960594,tp0
2246187,1.7682441,5.7698283,tp0
2246234,9.526893,7.578586,tp0
2246253,-2.604339,10.830699,tp0
2246445,7.803911,8.423573,tp0
2246460,6.1543517,7.720699,tp0
2246496,0.38441372,9.962738,tp0
2246568,-2.1233814,10.144063,tp0
2246614,1.3219985,9.0570135,tp0
2246625,10.584904,5.8003063,tp0
2246628,-2.4182012,9.161051,tp0
2246662,9.251681,8.0075655,tp0
2246685,-2.4619002,9.717501,tp0
2246703,-0.6164273,9.104254,tp0
2246737,7.0471563,8.02864,tp0
2246746,-0.9979204,10.129807,tp0
2246837,-0.11589109,8.449413,tp0
2246858,1.1788296,7.0661564,tp0
2246860,1.5723771,8.018887,tp0
2246901,-1.2916654,8.45156,tp0
2247069,1.2969437,10.393896,tp0
2247092,-0.027110737,10.370492,tp0
2247098,-1.1759061,10.515672,tp0
2247193,8.102563,9.397958,tp0
2247340,1.3446134,10.468182,tp0
2247373,-2.1764212,8.068684,tp0
2247378,7.9354806,6.4488277,tp0
2247398,2.2290804,10.952573,tp0
2247411,1.757697,10.416248,tp0
2247463,4.7849827,8.767984,tp0
2247538,-1.8368816,9.825152,tp0
2247544,1.484561,11.22431,tp0
2247632,-2.229106,10.993181,tp0
2247690,4.611776,8.772948,tp0
2247730,-2.8573394,10.544018,tp0
2247764,10.748542,6.153225,tp0
2247773,-0.63487476,12.20849,tp0
2247831,0.044661116,11.005512,tp0
2247849,7.997525,8.838631,tp0
2247855,0.26209804,11.981311,tp0
2247858,-2.552145,9.801449,tp0
2247881,-0.5632857,7.685256,tp0
2248052,1.8915404,10.400654,tp0
2248096,-1.8258635,8.836022,tp0
2248108,-2.0080736,11.33347,tp0
2248109,0.094543524,7.063224,tp0
2248204,-2.3603709,10.36173,tp0
2248320,-2.1361172,11.057394,tp0
2248321,8.657074,8.573696,tp0
2248340,-1.9209757,11.756788,tp0
2248341,4.027548,9.635492,tp0
2248343,0.08209907,9.610322,tp0
2248355,-2.3419771,9.527386,tp0
2248408,5.6988463,8.364165,tp0
2248416,8.172895,8.001244,tp0
2248429,9.539044,6.756775,tp0
2248475,8.715043,6.856567,tp0
2248498,9.540406,6.94062,tp0
2248512,-2.6165142,9.819736,tp0
2248554,-1.0923165,11.339679,tp0
2248561,-2.2769942,10.208203,tp0
2248818,-2.202768,11.57222,tp0
2248880,-2.288953,7.628425,tp0
2248940,-1.0142919,9.799734,tp0
2248962,-0.63489306,10.864882,tp0
2249064,4.494177,8.846693,tp0
2249086,5.5321517,7.79426,tp0
2249120,9.536281,8.957988,tp0
2249190,8.331437,7.6664443,tp0
2249201,5.9169793,9.363518,tp0
2249265,-0.068827815,9.421048,tp0
2249281,-2.076091,10.111463,tp0
2249323,2.0443282,10.710503,tp0
2249397,7.9544787,8.871127,tp0
2249447,-1.0850679,10.808923,tp0
2249536,-0.3784935,7.1789336,tp0
2249713,-0.3768258,8.316668,tp0
2249755,-2.2171154,11.176951,tp0
2249801,6.751013,8.031599,tp0
2249869,-1.7096126,6.906693,tp0
2249925,6.1356816,9.214417,tp0
2249953,-1.103044,11.3597145,tp0
2250076,9.707851,5.399171,tp0
2250098,-0.29314977,11.7346945,tp0
2250189,-2.2585087,11.076708,tp0
2250303,-0.55588156,10.970676,tp0
2250329,-1.6364096,9.741259,tp0
2250336,10.013062,6.8064313,tp0
2250364,3.6826453,8.574809,tp0
2250398,9.96499,5.497083,tp0
2250423,1.2998658,10.59621,tp0
2250440,-1.08311,8.938766,tp0
2250511,-0.31675664,10.426721,tp0
2250530,0.49712294,8.086772,tp0
2250586,1.0005268,8.978874,tp0
2250596,0.051328573,9.45708,tp0
2250652,4.6155376,9.257272,tp0
2250819,-2.2753096,8.498515,tp0
2250901,-1.8423043,9.970477,tp0
2250945,-0.59468913,10.832159,tp0
2251021,1.2853496,8.326919,tp0
2251029,10.146053,9.0582285,tp0
2251043,9.064495,7.4456306,tp0
2251061,9.375202,9.467219,tp0
2251126,9.329632,6.1432524,tp0
2251159,0.27139154,7.8361754,tp0
2251235,-0.9577539,11.354444,tp0
2251241,10.227003,9.198471,tp0
2251276,-0.32663897,7.53052,tp0
2251295,9.67453,6.8937507,tp0
2251329,-1.3339136,10.839974,tp0
2251424,10.359086,6.5326777,tp0
2251456,-0.33707756,11.584913,tp0
2251496,1.2315996,10.001699,tp0
2251516,1.3752031,10.52875,tp0
2251630,-0.4944953,11.746698,tp0
2251643,-2.8198817,9.256746,tp0
2251713,1.0809666,9.013119,tp0
2251729,-2.157823,8.791863,tp0
2251741,-2.7963886,8.711898,tp0
2251854,9.800357,5.0056887,tp0
2251882,-1.8114637,9.9292145,tp0
2251903,9.125033,8.042618,tp0
2251911,-1.6813899,7.680167,tp0
2251977,-1.2876103,11.364254,tp0
2252130,-1.9748005,11.854669,tp0
2252207,10.352749,5.2295723,tp0
2252236,9.39798,9.137484,tp0
2252402,9.040937,9.002363,tp0
2252426,2.6998737,10.291498,tp0
2252533,10.023555,5.3599873,tp0
2252581,-2.0496306,10.204272,tp0
2252603,-1.970795,11.121569,tp0
2252724,-0.046878103,8.572324,tp0
2252738,7.1703815,7.9885855,tp0
2252782,6.410999,9.051658,tp0
2252788,5.879305,8.125288,tp0
2252828,1.1042914,9.102,tp0
2252882,10.801615,4.793293,tp0
2252899,7.248143,9.201308,tp0
2252907,-1.5169245,10.511232,tp0
2253202,-1.65509,11.855968,tp0
2253208,-2.033906,9.969657,tp0
2253270,10.022679,7.0297017,tp0
2253300,10.047375,5.5118484,tp0
2253303,-1.4295312,9.6714525,tp0
2253317,8.77463,7.9386644,tp0
2253449,0.04502244,7.841876,tp0
2253464,-0.22106846,8.0408945,tp0
2253501,-2.3602421,9.973672,tp0
2253510,-2.5727997,8.272373,tp0
2253531,-1.98974,11.619355,tp0
2253569,1.2411435,8.822627,tp0
2253606,7.903786,8.718359,tp0
2253713,1.5534917,7.3029256,tp0
2253717,4.8390245,9.020289,tp0
2253776,7.8856792,8.425906,tp0
2253872,10.102128,5.0972557,tp0
2253884,1.2495574,11.392632,tp0
2253915,6.0003614,7.475684,tp0
2253923,6.92501,8.0232725,tp0
2254014,-0.7546314,7.103519,tp0
2254031,-0.10013931,11.62541,tp0
2254128,0.038554262,9.122557,tp0
2254369,-1.7057222,9.497371,tp0
2254377,-2.0566094,7.9800076,tp0
2254432,-0.33435673,7.5631576,tp0
2254437,-0.7477787,10.864726,tp0
2254442,-0.36561158,9.137023,tp0
2254465,10.235495,5.9664516,tp0
2254505,10.54553,7.087047,tp0
2254559,3.9906895,10.618658,tp0
2254566,9.175421,6.9356985,tp0
2254580,3.4038844,8.025074,tp0
2254747,7.3710713,8.909647,tp0
2254810,-1.2933255,8.2840605,tp0
2254866,8.778312,9.401438,tp0
2254875,-2.669946,7.970457,tp0
2254893,-1.0927757,9.897627,tp0
2254956,-1.6735468,10.565933,tp0
2255054,7.133697,8.379588,tp0
2255071,8.514637,8.676407,tp0
2255095,1.9421403,9.463553,tp0
2255116,-2.1145399,11.527331,tp0
2255142,6.992279,9.0425,tp0
2255330,-2.0217888,9.34766,tp0
2255334,7.49259,9.429772,tp0
2255614,2.1837897,9.400424,tp0
2255709,-2.4997592,10.021494,tp0
2256056,9.0474205,6.7355685,tp0
2256065,1.28737,8.2902775,tp0
2256130,0.47377363,7.4650464,tp0
2256370,1.0451195,9.452532,tp0
2256488,9.048505,6.361988,tp0
2256552,9.243037,8.343224,tp0
2256583,-2.2811759,10.153819,tp0
2256643,-1.7870845,7.6786404,tp0
2256735,-2.5359988,8.41088,tp0
2256858,5.744767,7.748452,tp0
2256949,0.6581756,7.813916,tp0
2256951,-0.45953667,11.169243,tp0
2257033,8.834228,6.305291,tp0
2257060,2.2296853,9.088975,tp0
2257087,10.662453,6.03901,tp0
2257100,-1.6234374,9.308272,tp0
2257195,-2.528029,8.213073,tp0
2257215,-0.65255487,11.19936,tp0
2257219,5.2397313,8.719707,tp0
2257245,1.7998601,7.592254,tp0
2257432,-2.027078,7.3964996,tp0
2257496,10.697646,4.6940427,tp0
2257505,0.6059874,12.304058,tp0
2257565,-1.2950504,7.754915,tp0
2257632,9.355616,6.9786944,tp0
2257652,5.05988,8.615733,tp0
2257935,-1.5782024,7.5104036,tp0
2257985,-0.42740306,7.9674563,tp0
2258040,-2.7384388,8.859474,tp0
2258117,5.734815,7.7628217,tp0
2258167,-0.16452126,8.9139185,tp0
2258347,0.27708215,7.594752,tp0
2258354,9.967674,5.5961127,tp0
2258397,10.988302,8.03595,tp0
2258414,0.70262724,8.67032,tp0
2258485,-0.31652194,12.031431,tp0
2258493,-1.2455137,11.155288,tp0
2258522,8.711385,7.215123,tp0
2258565,-0.5184754,11.191879,tp0
2258622,1.960775,9.91151,tp0
2258653,0.53049916,4.6416593,tp0
