"","x"
"27957","8689431"
"27958","11343175"
"27959","8214562"
"27960","8301798"
"27961","11267881"
"27962","11272424"
"27963","11289782"
"27964","2856914"
"27965","3243821"
"27966","11522274"
"27967","14022317"
"27968","2554937"
"27969","11259314"
"27970","8727137"
"27971","2309009"
"27972","11516351"
"27973","11204897"
"27974","11202683"
"27975","11188938"
"27976","11529849"
"27977","2674328"
"27978","8467492"
"27979","14305748"
"27980","11402748"
"27981","14234633"
"27982","8574411"
"27983","11460541"
"27984","11501457"
"27985","3338782"
"27986","8726533"
"27987","2397968"
"27988","11295892"
"27989","14331539"
"27990","14241259"
"27991","2675528"
"27992","8558080"
"27993","2879927"
"27994","11217504"
"27995","11570185"
"27996","14463565"
"27997","3294936"
"27998","2218821"
"27999","11294993"
"28000","3429097"
"28001","2465349"
"28002","11269819"
"28003","8225219"
"28004","11208810"
"28005","2528522"
"28006","11284468"
"28007","8818078"
"28008","14639513"
"28009","2478728"
"28010","8718572"
"28011","2834703"
"28012","11442426"
"28013","11138918"
"28014","14630090"
"28015","3092693"
"28016","8762895"
"28017","3192605"
"28018","14593755"
"28019","11149662"
"28020","14155589"
"28021","3389282"
"28022","11147111"
"28023","11315452"
"28024","21013097"
"28025","11141477"
"28026","11404634"
"28027","14128987"
"28028","11268138"
"28029","3425367"
"28030","11229928"
"28031","14238747"
"28032","11522873"
"28033","8755962"
"28034","11533402"
"28035","14492028"
"28036","2385825"
"28037","2840339"
"28038","11143010"
"28039","11329401"
"28040","11157337"
"28041","2281166"
"28042","8375567"
"28043","11255300"
"28044","3229326"
"28045","8794642"
"28046","11388458"
"28047","8464778"
"28048","21102953"
"28049","2741689"
"28050","11419421"
"28051","11587315"
"28052","8801798"
"28053","3296976"
"28054","3402579"
"28055","8754481"
"28056","11557680"
"28057","8227962"
"28058","2884770"
"28059","3083010"
"28060","8506691"
"28061","2564043"
"28062","11322006"
"28063","8150304"
"28064","8259011"
"28065","8173121"
"28066","14050003"
"28067","11276229"
"28068","11127246"
"28069","20995445"
"28070","8417788"
"28071","8745825"
"28072","14222996"
"28073","14416863"
"28074","11527436"
"28075","14479676"
"28076","11142251"
"28077","8486853"
"28078","11563096"
"28079","8363907"
"28080","11538107"
"28081","8254020"
"28082","14229447"
"28083","11449907"
"28084","8137615"
"28085","2556027"
"28086","8699837"
"28087","11445320"
"28088","11278669"
"28089","14327257"
"28090","2803540"
"28091","11501627"
"28092","8528589"
"28093","8746971"
"28094","14421116"
"28095","2369666"
"28096","2795944"
"28097","8201374"
"28098","8145176"
"28099","8416124"
"28100","11583429"
"28101","2740766"
"28102","2918138"
"28103","11375092"
"28104","11415299"
"28105","11502314"
"28106","14548147"
"28107","11337763"
"28108","11464618"
"28109","11452682"
"28110","8713457"
"28111","11515578"
"28112","2700522"
"28113","3062491"
"28114","11289038"
"28115","11136930"
"28116","11206757"
"28117","11301203"
"28118","11439134"
"28119","8420878"
"28120","14640719"
"28121","11248385"
"28122","8196094"
"28123","8615089"
"28124","14400194"
"28125","8260447"
"28126","11391617"
"28127","14369019"
"28128","2886361"
"28129","11321215"
"28130","11222168"
"28131","2633215"
"28132","11401137"
"28133","14084730"
"28134","2208009"
"28135","2778382"
"28136","8118487"
"28137","8521290"
"28138","14472389"
"28139","2250945"
"28140","14418999"
"28141","14064646"
"28142","11578507"
"28143","8138835"
"28144","8120171"
"28145","11389626"
"28146","2764519"
"28147","20936292"
"28148","8220655"
"28149","11493377"
"28150","8555420"
"28151","11397946"
"28152","8779495"
"28153","20935498"
"28154","11569920"
"28155","14509489"
"28156","8089046"
"28157","8129023"
"28158","8618886"
"28159","3380474"
"28160","8590668"
"28161","13927323"
"28162","8332180"
"28163","11541923"
"28164","8349328"
"28165","11205869"
"28166","14361785"
"28167","11233059"
"28168","14340314"
"28169","11606169"
"28170","8793166"
"28171","8305756"
"28172","2878413"
"28173","14082569"
"28174","8206638"
"28175","11193106"
"28176","8296858"
"28177","11237007"
"28178","3321476"
"28179","8277491"
"28180","11572003"
"28181","13955921"
"28182","8230183"
"28183","3046392"
"28184","14221907"
"28185","2292128"
"28186","8607020"
"28187","2720870"
"28188","8670435"
"28189","14504001"
"28190","14562017"
"28191","8678993"
"28192","11367383"
"28193","8795413"
"28194","2283977"
"28195","21155873"
"28196","14167486"
"28197","11483914"
"28198","11320356"
"28199","14385367"
"28200","11325984"
"28201","11337979"
"28202","8318998"
"28203","11368790"
"28204","8790306"
"28205","11177437"
"28206","3329305"
"28207","11425326"
"28208","2973382"
"28209","11376013"
"28210","14651588"
"28211","2220194"
"28212","8755251"
"28213","8735227"
"28214","2533894"
"28215","3126415"
"28216","11526749"
"28217","11243198"
"28218","11381106"
"28219","14152230"
"28220","2355396"
"28221","11189671"
"28222","2539619"
"28223","11198986"
"28224","11487088"
"28225","11178064"
"28226","8176096"
"28227","8262337"
"28228","8144858"
"28229","11277889"
"28230","3280261"
"28231","14647834"
"28232","11570111"
"28233","11290687"
"28234","11491841"
"28235","11360344"
"28236","11510457"
"28237","11270345"
"28238","11441370"
"28239","2773457"
"28240","14195711"
"28241","8132606"
"28242","11328335"
"28243","14560570"
"28244","2729147"
"28245","14082318"
"28246","8706936"
"28247","2311178"
"28248","14090684"
"28249","11301428"
"28250","11263842"
"28251","11593321"
"28252","11513261"
"28253","8411218"
"28254","11255242"
"28255","11230884"
"28256","11324865"
"28257","14263559"
"28258","8303672"
"28259","2691636"
"28260","3366493"
"28261","8380221"
"28262","8376801"
"28263","14574890"
"28264","8142051"
"28265","14571984"
"28266","11141815"
"28267","11165641"
"28268","11219774"
"28269","8698422"
"28270","8178670"
"28271","11223318"
"28272","3156500"
"28273","11491002"
"28274","8534156"
"28275","14274023"
"28276","8728817"
"28277","11405290"
"28278","8499467"
"28279","2380064"
"28280","8610390"
"28281","13951928"
"28282","8116194"
"28283","8522109"
"28284","11428702"
"28285","2668865"
"28286","14310367"
"28287","14621479"
"28288","11374016"
"28289","2355625"
"28290","14163602"
"28291","14559470"
"28292","11193397"
"28293","8372908"
"28294","11467168"
"28295","11257648"
"28296","2857806"
"28297","11297688"
"28298","11594530"
"28299","2884719"
"28300","11443716"
"28301","21082890"
"28302","11579761"
"28303","8423650"
"28304","11605077"
"28305","14338922"
"28306","11216683"
"28307","11403626"
"28308","8488996"
"28309","11377576"
"28310","8305302"
"28311","8374107"
"28312","11238060"
"28313","14341597"
"28314","11505140"
"28315","11357468"
"28316","11267646"
"28317","11443971"
"28318","11175093"
"28319","11444355"
"28320","8465539"
"28321","11408735"
"28322","8642904"
"28323","11478511"
"28324","8425362"
"28325","11289221"
"28326","2366341"
"28327","2281565"
"28328","2872558"
"28329","3137232"
"28330","8564559"
"28331","11433212"
"28332","8461877"
"28333","13979019"
"28334","11401886"
"28335","2615029"
"28336","14514761"
"28337","11276610"
"28338","11308615"
"28339","11561526"
"28340","2738565"
"28341","2435395"
"28342","11136281"
"28343","11373115"
"28344","2830735"
"28345","14395442"
"28346","2275789"
"28347","11556084"
"28348","8640861"
"28349","8126121"
"28350","14211840"
"28351","14420268"
"28352","8531412"
"28353","11378760"
"28354","14215892"
"28355","14415279"
"28356","11346152"
"28357","2284203"
"28358","3206136"
"28359","11513925"
"28360","11147936"
"28361","11282118"
"28362","11542031"
"28363","14311497"
"28364","11411506"
"28365","14049066"
"28366","11148570"
"28367","11197884"
"28368","2699678"
"28369","8661409"
"28370","13993801"
"28371","14363211"
"28372","11580725"
"28373","8651443"
"28374","11289348"
"28375","2262788"
"28376","11514649"
"28377","3394347"
"28378","8384635"
"28379","11491290"
"28380","11601797"
"28381","2315764"
"28382","2916875"
"28383","14639860"
"28384","14139160"
"28385","8467438"
"28386","8265543"
"28387","8378664"
"28388","8331095"
"28389","2337909"
"28390","13956123"
"28391","14174914"
"28392","2928166"
"28393","2930412"
"28394","11398667"
"28395","14639336"
"28396","14189683"
"28397","11464880"
"28398","8364696"
"28399","8201169"
"28400","8682440"
"28401","11575826"
"28402","8485961"
"28403","11555045"
"28404","11414088"
"28405","8673528"
"28406","11563320"
"28407","11589049"
"28408","13932174"
"28409","8784252"
"28410","2596792"
"28411","8207549"
"28412","11549572"
"28413","8359818"
"28414","14121592"
"28415","11205339"
"28416","3263482"
"28417","11280991"
"28418","11367534"
"28419","20920083"
"28420","11357273"
"28421","11422306"
"28422","2608401"
"28423","8435358"
"28424","11129589"
"28425","3087444"
"28426","11150780"
"28427","11408948"
"28428","2903092"
"28429","14508391"
"28430","11367055"
"28431","21013652"
"28432","2812130"
"28433","8625591"
"28434","11129309"
"28435","11220438"
"28436","8181473"
"28437","2203083"
"28438","8325788"
"28439","11485297"
"28440","2996851"
"28441","14066505"
"28442","11586754"
"28443","11151641"
"28444","11417001"
"28445","2290995"
"28446","11252873"
"28447","11217416"
"28448","21000269"
"28449","14202398"
"28450","14510060"
"28451","20934193"
"28452","14578255"
"28453","3064168"
"28454","11604470"
"28455","2484024"
"28456","11367982"
"28457","3126576"
"28458","11321931"
"28459","11372988"
"28460","11180049"
"28461","11529289"
"28462","8587440"
"28463","2598415"
"28464","3302671"
"28465","2852229"
"28466","11170450"
"28467","11550942"
"28468","11440700"
"28469","8092169"
"28470","14064434"
"28471","8121737"
"28472","8526833"
"28473","2638552"
"28474","8523878"
"28475","11456532"
"28476","11583862"
"28477","3372306"
"28478","3009876"
"28479","2847597"
"28480","11554290"
"28481","8230760"
"28482","11364171"
"28483","8644276"
"28484","21181933"
"28485","14078457"
"28486","11214378"
"28487","11335893"
"28488","14263955"
"28489","11128177"
"28490","11197704"
"28491","11270979"
"28492","8263612"
"28493","2298550"
"28494","3224206"
"28495","2421287"
"28496","11420928"
"28497","8597124"
"28498","14666565"
"28499","2221057"
"28500","8245432"
"28501","8819963"
"28502","8217933"
"28503","11288825"
"28504","3028442"
"28505","11214759"
"28506","11200549"
"28507","11420035"
"28508","2210477"
"28509","2272141"
"28510","8294608"
"28511","11580604"
"28512","11341929"
"28513","11358833"
"28514","14158819"
"28515","13984014"
"28516","8319699"
"28517","11153701"
"28518","11273409"
"28519","11217181"
"28520","11276785"
"28521","14580689"
"28522","11598743"
"28523","14391266"
"28524","11262019"
"28525","2651125"
"28526","11447444"
"28527","14212530"
"28528","14221835"
"28529","8401465"
"28530","11339520"
"28531","11559026"
"28532","11178849"
"28533","11335737"
"28534","8557325"
"28535","8370840"
"28536","11486956"
"28537","2468429"
"28538","14652775"
"28539","14506305"
"28540","8287011"
"28541","11243579"
"28542","14258824"
"28543","8370021"
"28544","14454266"
"28545","13996389"
"28546","8501338"
"28547","3389944"
"28548","8153738"
"28549","20977097"
"28550","14644664"
"28551","11328010"
"28552","21089850"
"28553","14069152"
"28554","14287156"
"28555","11144736"
"28556","11441030"
"28557","11456335"
"28558","2476687"
"28559","11605968"
"28560","14303788"
"28561","11476368"
"28562","11447755"
"28563","11569596"
"28564","8257696"
"28565","2738105"
"28566","11250647"
"28567","11145537"
"28568","11287236"
"28569","14095359"
"28570","11573925"
"28571","11513854"
"28572","11554369"
"28573","3322671"
"28574","2536509"
"28575","8323285"
"28576","8775045"
"28577","11273654"
"28578","11196942"
"28579","14300117"
"28580","8162937"
"28581","2858510"
"28582","2500711"
"28583","3327300"
"28584","2360936"
"28585","2915623"
"28586","11503093"
"28587","11254998"
"28588","8532505"
"28589","3230854"
"28590","14389828"
"28591","8094686"
"28592","2371487"
"28593","2724936"
"28594","8401281"
"28595","14583756"
"28596","8209563"
"28597","8279546"
"28598","11212379"
"28599","8519895"
"28600","21073903"
"28601","11356242"
"28602","2774530"
"28603","2711539"
"28604","2285982"
"28605","2666311"
"28606","11286811"
"28607","2240618"
"28608","11334811"
"28609","3066657"
"28610","11562556"
"28611","11506749"
"28612","11224424"
"28613","11235222"
"28614","11379362"
"28615","11277517"
"28616","14466751"
"28617","8567699"
"28618","14358825"
"28619","21185207"
"28620","14258604"
"28621","8537762"
"28622","8116681"
"28623","11212697"
"28624","11308682"
"28625","11322182"
"28626","2442606"
"28627","8497705"
"28628","14051537"
"28629","14638967"
"28630","8217777"
"28631","3329088"
"28632","2730288"
"28633","2359422"
"28634","2264907"
"28635","8787569"
"28636","11546944"
"28637","2532567"
"28638","14504514"
"28639","11320418"
"28640","3395700"
"28641","11316834"
"28642","11466031"
"28643","8622073"
"28644","2605136"
"28645","11509045"
"28646","11225458"
"28647","14255448"
"28648","2955535"
"28649","11178367"
"28650","11520259"
"28651","8186889"
"28652","2969798"
"28653","8514337"
"28654","11553497"
"28655","2212106"
"28656","14300118"
"28657","8708179"
"28658","11583838"
"28659","11340201"
"28660","14554154"
"28661","2905164"
"28662","21121927"
"28663","14240106"
"28664","8660677"
"28665","14010572"
"28666","11512498"
"28667","2460013"
"28668","11202601"
"28669","11367337"
"28670","11230089"
"28671","14004316"
"28672","8684963"
"28673","8509979"
"28674","3266564"
"28675","11243218"
"28676","13960942"
"28677","2945623"
"28678","8609169"
"28679","11328391"
"28680","11213545"
"28681","11143371"
"28682","11207373"
"28683","3282543"
"28684","8589752"
"28685","8432809"
"28686","11365543"
"28687","11437083"
"28688","2334952"
"28689","11214366"
"28690","14388858"
"28691","11132644"
"28692","11584965"
"28693","8185861"
"28694","11583742"
"28695","20976092"
"28696","8225811"
"28697","11453433"
"28698","8108403"
"28699","14593598"
"28700","2334091"
"28701","8163902"
"28702","11483751"
"28703","11460578"
"28704","11390736"
"28705","11142226"
"28706","8175608"
"28707","8477865"
"28708","13993054"
"28709","14175490"
"28710","3403815"
"28711","20959068"
"28712","2510140"
"28713","2562815"
"28714","11314904"
"28715","11576007"
"28716","8705869"
"28717","8178140"
"28718","11566206"
"28719","2326732"
"28720","11366143"
"28721","2899949"
"28722","3010879"
"28723","11416969"
"28724","11588531"
"28725","11501197"
"28726","11232628"
"28727","2784253"
"28728","8262554"
"28729","11159346"
"28730","11171098"
"28731","11138969"
"28732","11376372"
"28733","8600801"
"28734","11393883"
"28735","8145023"
"28736","14331120"
"28737","14012343"
"28738","8410162"
"28739","14527053"
"28740","8616264"
"28741","2998230"
"28742","14207024"
"28743","14103975"
"28744","8246867"
"28745","11220552"
"28746","11306034"
"28747","11582581"
"28748","8737126"
"28749","11331373"
"28750","14261310"
"28751","8388417"
"28752","8765354"
"28753","2383902"
"28754","11284208"
"28755","11357300"
"28756","11399072"
"28757","2377935"
"28758","8547088"
"28759","11414422"
"28760","2859167"
"28761","11596736"
"28762","8813130"
"28763","11138680"
"28764","2665954"
"28765","11156181"
"28766","8183219"
"28767","14653981"
"28768","2549040"
"28769","8295479"
"28770","11327077"
"28771","8628183"
"28772","13976208"
"28773","11400217"
"28774","11460904"
"28775","2395936"
"28776","11447403"
"28777","8408644"
"28778","2534592"
"28779","11259374"
"28780","11360820"
"28781","11564825"
"28782","14453997"
"28783","11519473"
"28784","8251928"
"28785","14356347"
"28786","14136574"
"28787","14377889"
"28788","14451789"
"28789","14665829"
"28790","3213867"
"28791","8411556"
"28792","14299650"
"28793","11210433"
"28794","8192397"
"28795","8317397"
"28796","2781252"
"28797","11548812"
"28798","8632740"
"28799","11498211"
"28800","11467006"
"28801","8462932"
"28802","8117850"
"28803","14061840"
"28804","8452464"
"28805","14476809"
"28806","11138614"
"28807","11256080"
"28808","2945677"
"28809","11250610"
"28810","11153002"
"28811","2212220"
"28812","8697965"
"28813","2246837"
"28814","11265092"
"28815","14629784"
"28816","3168632"
"28817","8670347"
"28818","11251597"
"28819","11173410"
"28820","8784753"
"28821","11521802"
"28822","11602748"
"28823","14540895"
